job,model,dataset,configuration,ablation_family,removed_component,feature_count,cohort,selection_threshold,best_iteration,model_fit_rows,early_stopping_rows,threshold_calibration_rows,selection_validation_rows,support,pred_total,tp,fp,fn,tn,precision,recall,false_positive_rate,f1
llava15_vqav2,llava15,vqav2,without_l2_distance,metric,l2_distance,27,full,0.5081201195716858,3,22394,3806,6071,6094,124,131,108,23,16,5947,0.8244274809160306,0.8709677419354839,0.0038525963149078,0.8470588235294118
qwen25_vl_earthvqa,qwen25_vl,earthvqa,without_l2_distance,metric,l2_distance,27,canonical_finite,0.5318490266799927,6,22831,4041,5779,5717,114,104,104,0,10,5603,1.0,0.912280701754386,0.0,0.9541284403669724
qwen25_vl_earthvqa,qwen25_vl,earthvqa,without_l2_distance,metric,l2_distance,27,full,0.5318490266799927,6,22831,4041,5779,5772,169,159,159,0,10,5603,1.0,0.940828402366864,0.0,0.9695121951219512
qwen25_vl_lingoqa,qwen25_vl,lingoqa,without_l2_distance,metric,l2_distance,27,canonical_finite,0.7523015737533569,219,22745,4067,5830,5786,141,128,104,24,37,5621,0.8125,0.7375886524822695,0.0042515500442869,0.7732342007434945
qwen25_vl_lingoqa,qwen25_vl,lingoqa,without_l2_distance,metric,l2_distance,27,full,0.7523015737533569,219,22745,4067,5830,5824,179,166,142,24,37,5621,0.8554216867469879,0.7932960893854749,0.0042515500442869,0.8231884057971014
qwen25_vl_vqav2,qwen25_vl,vqav2,without_l2_distance,metric,l2_distance,27,canonical_finite,0.7584187388420105,213,22380,3802,6057,6035,141,88,88,0,53,5894,1.0,0.624113475177305,0.0,0.7685589519650655
qwen25_vl_vqav2,qwen25_vl,vqav2,without_l2_distance,metric,l2_distance,27,full,0.7584187388420105,213,22380,3802,6057,6084,190,137,137,0,53,5894,1.0,0.7210526315789474,0.0,0.8379204892966361
internvl3_earthvqa,internvl3,earthvqa,without_mean_diff,metric,mean_diff,27,canonical_finite,0.9873247146606444,562,22824,4039,5764,5715,253,234,234,0,19,5462,1.0,0.924901185770751,0.0,0.9609856262833676
internvl3_earthvqa,internvl3,earthvqa,without_mean_diff,metric,mean_diff,27,full,0.9873247146606444,562,22824,4039,5764,5773,311,292,292,0,19,5462,1.0,0.9389067524115756,0.0,0.9684908789386402
internvl3_lingoqa,internvl3,lingoqa,without_mean_diff,metric,mean_diff,27,canonical_finite,0.6589855551719666,75,22757,4069,5827,5776,273,271,266,5,7,5498,0.981549815498155,0.9743589743589745,0.0009085953116481,0.9779411764705882
internvl3_lingoqa,internvl3,lingoqa,without_mean_diff,metric,mean_diff,27,full,0.6589855551719666,75,22757,4069,5827,5827,324,322,317,5,7,5498,0.984472049689441,0.9783950617283952,0.0009085953116481,0.9814241486068112
internvl3_vqav2,internvl3,vqav2,without_mean_diff,metric,mean_diff,27,canonical_finite,0.5043541193008423,0,22389,3796,6071,6031,289,272,268,4,21,5738,0.9852941176470588,0.9273356401384084,0.0006966213862765,0.9554367201426024
